,title,date,content
1049,[카페 2030] 정신력 타령은 제발 그만,2021.08.20,"女배구 김연경만 주목받았지만 이번 선전, 분석과 전략의 승리스포츠도 전술·기술 싸움인데 “죽창 들고 진격”은 이제 그만							스포츠 세계에서 오직 정신력만으로 승리를 쟁취할 수 있다면, 북한이 우승을 휩쓸 것이다. 그 나라는 “닭 알에도 사상을 재우면 바위를 깬다”고 가르친다. 하지만 현실은? 종목에 걸맞은 체격과 훈련법, 전략부터 갖춰야 한다. 21세기 스포츠에서 정신력 타령만 하는 것은 스텔스기가 출격한 전쟁터에서 “죽창 들고 진격하라” 소리치는 꼴이다. 죽창, 그걸로 뭘 어떻게 할 건데.										한국 여자 배구가 도쿄 올림픽에서 4등 한 일이 ‘김연경 리더십’의 쾌거로 추앙받는다. 물론 맞는 말이다. 코트 위에서 구르고 울부짖는 김연경의 모습을 실제로 보면, 금박 광배(光背)를 휘감은 기독교 성화 속 인물처럼 압도적인 빛을 낸다. 하지만 그게 전부는 아니다. 도쿄의 여자 배구는 전략의 승리였다. ‘외국인 사단 3인방’ 스테파노 라바리니 감독과 세자르 에르난데스 코치, 안드레아 비아시올리 전력분석관은 한국이 상대할 11국의 최근 3년치 경기 영상과 분석 자료를 테라바이트(TB) 규모로 저장해 밤낮없이 살폈다. 오롯이 김연경의 정신력에만 기댔던 대회는 2012 런던 올림픽이다. 스물넷 김연경은 8경기 207득점이라는 무시무시한 성적으로 올림픽 MVP에 뽑히고서도 메달은 놓쳤다. 당시 영상을 다시 보면 작전타임은 앵무새다. “침착하게 하나만 하자고. 자, 한국!”작년 초 라바리니 사단을 처음 봤을 때, 이들의 최대 고민은 한국 선수들 이름 외우기였다. “김씨가 너무 많은데, 특히 김연경과 김연견은 이름이 정말 비슷해서 데이터 값을 입력할 때 실수를 몇 번이나 했어요. ‘연경’과 ‘연견’을 어떻게 구별하나요!” 김연견은 현대건설 리베로 선수로, 국가대표 발탁은 2017년이 유일했다. 하지만 이들은 V리그 여자부 6구단 선수를 편견 없이 샅샅이 훑으며 선수별 점프 높이, 스텝 횟수, 공격 및 수비 패턴, 리시브 정확도, 서브 성공률 등 지표 수십 가지를 데이터로 변환해뒀다. 올 초 이재영·다영 쌍둥이 자매가 이탈하는 대형 변수가 생겼는데도 금세 새 해법을 찾아나간 비결은 이 데이터에 있다.한국 여자배구 대표팀의 안드레아 비아시올리 전력분석관, 스테파노 라바리니 감독, 세자르 에르난데스 코치(왼쪽부터)./양지혜 기자										이들은 발리볼네이션스리그(VNL)에서 참가 16국 중 15위를 하는 ‘장렬한 모의고사’를 치렀지만, 한 달 뒤 올림픽 본고사에서 멋들어진 반전 드라마를 썼다. 라바리니 감독은 경기 내내 한쪽 귀에 이어폰을 꽂고 있는데, 코치들이 태블릿에 실시간으로 입력하고 분석하는 데이터 내용을 전해 들으며 전략을 수정하기 위해서다. 라바리니 사단은 “열심히 해!”가 아니라 “서브는 이 코스로, 블로킹은 저 자리에서, 스파이크는 그 지점으로” 한 포인트마다 지시했다. 이들의 선수 경력은 전무하다. 라바리니 감독은 배구 팬 출신이고, 에르난데스 코치는 대학 입학 후에야 배구를 알았으며, 비아시올리 분석관은 밀라노 공대 출신 엔지니어다.야구도 4등을 했다. 강백호는 껌을 질겅질겅 씹다가 “나태한 대표팀 정신력의 상징”으로 뭇매를 맞았다. 김경문 감독을 비롯한 지도자들은 강백호 뒤로 숨었다. 껌보다 중요한 문제는 도대체 선수들을 어떻게 뽑고 어떤 전술을 썼길래 이 지경이 됐냐는 것이다. 야구만 그런 게 아니라 도쿄 올림픽에선 한국 지도자들이 죽창만 든 경우가 흔했다. 김학범 남자 축구 감독은 여름날 버스 에어컨도 못 켜게 했고, 유도와 태권도는 이렇다 할 기술 없이 체력만 흠뻑 쓰다가 ‘노 골드’로 대회를 마쳤다. 펜싱은 오심이 난 줄도 몰랐고, 황선우는 혼자서 헤엄쳤다. 정신력을 문제 삼기엔 병역과 연금 혜택이 걸린 한국만큼 올림픽 메달이 간절한 선수단은 없었다. 스포츠든 뭐든 이제 정신력 타령과는 연을 끊자."
1050,"김연경이 ‘아, 식빵’ 외치자…세르비아 에이스가 한 행동",2021.08.08,"세르비아 역시 쉽지 않은 상대였다.										스테파노 라바리니 감독이 이끄는 여자 배구 대표팀은 8일 도쿄 아리아케 아레나에서 열린 도쿄 올림픽 동메달 결정전 세르비아와의 경기에서 0-3(18-25 15-25 15-25)으로 패하며 4위로 대회를 마무리했다.이날 세르비아의 에이스 타이나 보스코비치(24)의 활약은 대단했다. 보스코비치는 33득점을 기록하며 승리를 책임졌다.김연경과 보스코비치가 악수를 하고 있는 모습/SBS										보스코비치의 영리한 플레이도 눈길을 끌었다. 3세트 초반, 김연경은 터치아웃 득점을 위해 보스코비치 몸쪽으로 공을 넘겼다. 그러나 이를 눈치챈 보스코비치는 손을 뺐고, 그대로 아웃처리됐다.득점에 실패한 김연경이 ‘아 식빵’이라고 외치자, 보스코비치가 곧바로 김연경에게 다가가 몸을 숙인 뒤 네트 밑으로 악수를 청했다. 김연경도 멋쩍게 웃으며 보스코비치의 손을 잡았다. 김연경과 보스코비치는 2018-19시즌부터 약 한 시즌 반동안 터키 리그의 엑자시바시에서 함께 뛰었기 때문에 서로를 잘 알고 있다.이를 본 네티즌들은 “김연경의 ‘식빵’ 뜻을 보스코비치도 알고 있었구나”, “식빵 후 악수 너무 웃기다”, “보스코비치가 식빵의 의미를 대충 알아서 악수를 청한 게 아닐까?” 등의 반응을 보였다. ‘식빵’은 김연경이 경기 도중 내뱉는 욕설을 순화한 표현이다.2일 일본 아리아케 아레나에서 열린 도쿄올림픽 여자 배구 A조 조별리그 한국과 세르비아의 경기. 세르비아의 승리로 경기가 끝난 후 김연경과 티아나 보스코비치가 대화하면서 경기장을 나서고 있다. /연합뉴스 										간절했던 메달 획득엔 실패했지만 김연경은 고개 숙이지 않았다. 함께 뛴 동료들을 안아주며 격려했고, 세르비아의 승리를 축하했다. 현대건설에서 함께 뛴 세르비아 공격수 브란키차 미하일로비치는 경기 종료 후 김연경에게 달려가 뜨거운 포옹을 나눴다. 세르비아 코칭스태프들도 김연경에게 다가가 악수를 청하기도 했다.김연경은 인터뷰에서 “모든 것을 쏟았다. 후회는 없다”며 “그냥 좀 쉬고 싶은 생각이 크다. 준비를 많이 한 올림픽이었다. 이렇게까지 준비하면 어떤 결과가 나와도 후회 없겠다는 생각이 들 정도였다”고 말했다.이어 “다른 날과 다를 것 없이 준비했다. 신발끈 묶고 테이핑하면서 마지막이 될 수 있겠구나 했다”며 눈물을 보이기도 했다. 김연경은 “행복한 순간이었다. 결과적으론 아쉽지만, 여기까지 온 것에 대해 좋게 생각한다”고 했다."
1051,비디오 판독 거부에 김연경 직접 심판에 항의도,2021.08.06,"한국 여자 배구가 세계랭킹 2위 브라질에 패하며 결승 진출에 실패했다.한국 여자 배구팀(세계랭킹 11위)은 6일 일본 도쿄 아리아케 아레나에서 열린 도쿄올림픽 준결승전에서 브라질에 0대3(16-25 16-25 16-25)으로 패했다.한국은 대회 폐막일인 오는 8일 오전 9시 세르비아와 동메달 결정전을 치른다.한편 이날 경기에서는 심판의 석연치 않은 판정으로 주장 김연경 선수가 직접 항의하는 상황도 있었다.경기 1세트 15-21 상황에서 한국팀은 상대 팀 공격수 페르난다 로드리게스의 터치 아웃 득점 판정에 관해 비디오 판독을 요청했다.그러나 심판진은 비디오 판독을 하지 않고 그대로 경기를 진행했다.이후 정지윤(현대건설)이 공격 상황에서 포히트 범실(한쪽 진영에서 공을 4번 터치한 것)을 범했다.한국팀 라바리니 감독은 이전 플레이에서 왜 비디오 판독을 하지 않았느냐고 항의했는데, 주심은 엉뚱하게도 정지윤의 플레이에 관해 비디오 판독을 시행했다.결국 김연경이 직접 나서 주심에게 항의했지만 받아들여지지 않았다. 이후 분위기는 브라질로 기울어졌고, 한국팀은 1세트를 그대로 내줬다.6일 일본 도쿄 아리아키 아레나에서 열린 2020 도쿄올림픽 여자배구 준결승 대한민국 대 브라질 경기에서 김연경이 심판 판정에 항의하고 있다. /도쿄=이태경 기자										김연경은 터키와의 8강전에서도 판정 문제로 심판과 여러 번 부딪혔다. 김연경은 항의 과정에서 레드카드를 받기도 했다. 배구에서 레드카드를 받으면 상대 팀에게 1점과 서브권을 줘야 한다.김연경은 터키와의 경기 후 자신에게 레드카드를 준 하미드 알루시 주심에게 찾아가 악수를 청하고 웃으며 대화를 하는 장면이 목격돼 화제가 됐다.네티즌들은 “실력은 물론 인성까지 완벽한 선수다” “석연찮은 판정에도 심판을 존중하는 모습이 보기 좋다” 등의 반응을 보였다."
1052,“우리도 아크로·디에이치 달아달라” 비강남권 아파트 재건축 ‘작명 전쟁’,2021.07.16,"주민들, 프리미엄 브랜드 요구이름 문제로 건설사 교체하기도										서울 강남구, 서초구 등 집값이 비싼 지역에서만 볼 수 있던 대형 건설사의 프리미엄 아파트 브랜드가 비(非)강남권으로 적용 범위를 확장하는 추세다.브랜드가 집값에 큰 영향을 미친다는 생각에 재건축·재개발 사업을 추진 중인 곳에서 “프리미엄 브랜드를 달아 달라”는 요구가 거세지고 있다. 건설사들도 수주 경쟁에서 유리한 고지를 차지하려 주민들에게 ‘브랜드 업그레이드’를 약속하는 경우가 많다. 현대건설 ‘디에이치’, DL이앤씨 ‘아크로’, 대우건설 ‘푸르지오 써밋’, 롯데건설 ‘르엘’ 등이 대표적인 프리미엄 브랜드로 꼽힌다.롯데건설은 지난 14일 서울 서대문구 북가좌6구역 재건축 수주전에 나서며 “앞으로 강북의 랜드마크가 될 것이라고 판단해 프리미엄 브랜드 ‘르엘’을 단지명에 사용할 것”이라고 밝혔다. 롯데건설과 맞붙은 DL이앤씨는 ‘드레브 372’라는 별도 브랜드를 제안했다. 최근 고급 단지에 동네 번지수를 붙여 이름을 짓는 추세를 반영한 것이다. 조합 측에 선택권을 줘 프리미엄 브랜드 ‘아크로’를 적용할 여지도 남겨뒀다.재개발 사업 중인 동작구 노량진4구역과 8구역 조합은 시공사에 ‘디에이치’(현대건설)와 ‘아크로’(DL이앤씨) 적용을 검토해달라고 요구하고 있다. 올 하반기 시공사 선정 예정인 노량진5구역 등에서도 프리미엄 브랜드를 원하는 조합원이 많아 건설사가 제안을 고심 중이다. 프리미엄 브랜드 아파트는 통상 비싼 마감재를 사용하기 때문에 공사비가 늘어날 가능성이 크다.아파트 브랜드 문제로 갈등을 빚다 건설사를 바꾸는 일도 벌어진다. 광주광역시 서구 광천동 재개발 조합이 최근 시공사 계약을 해지했고, 부산에서도 시공사를 교체하는 조합이 잇달아 나오고 있다. 건설 업계에선 애초 강남권을 겨냥했던 프리미엄 브랜드 적용이 다른 지역으로 확대되면서 희소성이 사라지고 있다는 지적도 나온다."
1053,여자 배구 김연경 20득점… 도미니카 꺾고 “8강 보인다”,2021.07.29,"한국 여자 배구팀은 5세트에서 9-7로 앞서며 승기를 잡는 듯했다. 하지만 이내 2점을 내주며 9-9. 한 점만 더 내주면 경기 분위기가 뒤집힐 수 있는 상황에서 에이스 김연경(33·중국 상하이)이 나섰다. 단독 블로킹을 성공하며 10-9, 다시 한 점차로 앞섰다. 김연경은 여기서 그치지 않았다. 곧바로 서브 에이스까지 추가해 11-9를 만들며 상대 추격 의지를 꺾었다.김연경(가운데)을 비롯한 한국 여자 배구팀 선수들이 29일 일본 도쿄 아레아케 경기장에서 열린 도쿄올림픽 조별리그 A조 3차전에서 도미니카공화국을 꺾은 후 환호하는 모습./올림픽사진공동취재단										세계 랭킹 14위 한국이 29일 도쿄올림픽 여자 배구 조별리그 A조 3차전(도쿄 아리아케 경기장)에서 세계 7위의 강호 도미니카공화국과 풀세트 접전을 펼친 끝에 세트 스코어 3대2(25-20 17-25 25-18 15-25 15-12)로 이겼다. 한국은 지난 25일 첫 경기에서 세계 2위 브라질에 0대3으로 패했지만, 지난 27일 세계 27위 케냐를 3대0으로 꺾은 데 이어 도미니카공화국까지 잡으면서 2승1패가 됐다. A조 6개 팀 중 상위 4개 팀이 8강에 진출할 수 있는데, 한국은 중간 순위 3위에 오르며 8강 진출에 한걸음 다가섰다.한국은 이날 승리로 지난 6월 발리볼네이션스리그(VNL)에서 도미니카공화국에게 0대3으로 패한 것도 되갚았다. 도미니카공화국은 3연패를 당했다.김연경은 도미니카공화국의 엘리사베트 마르티네스와 함께 양팀에서 가장 많은 20득점을 올리며 공격을 이끌었다. 김희진(30·IBK기업은행)과 박정아(28·한국도로공사)가 각각 16득점으로 힘을 보탰다.한국은 첫 세트를 25-20으로 따내며 기분 좋게 출발했다. 한국은 2세트에서 리시브가 흔들리면서 세트를 내줬지만, 3세트를 다시 가져오며 앞서 나갔다. 하지만 4세트에서 도미니카공화국에게 일방적으로 밀리며 허무하게 내줬다. 전열을 가다듬은 한국은 5세트 초반 5-5에서 박정아와 김연경의 연속 공격 성공으로 7-5로 앞서며 흐름을 가져왔다. 도미니카공화국도 9-9까지 따라오며 쉽게 무너지지 않았다. 이때 김연경이 블로킹과 서브 에이스로 2점을 연거푸 따내는 결정적인 활약을 펼쳤다. 양효진(32·현대건설)의 블로킹 성공으로 12-9로 달아나며 승기를 잡았다.한국은 31일 오후 7시40분 홈팀 일본과 조별리그 4차전을 치른다. 일본을 누르면 8강행을 사실상 확정한다. 한국은 최근 VNL에서 0대3으로 졌다."
1054,왕십리·인덕원에 GTX역 생길 듯… 은마아파트 지하로 통과 가능성,2021.06.18,"우선협상자에 현대건설 컨소시엄							GTX(수도권급행광역철도)-C 노선 사업의 우선협상 대상자로 현대건설 컨소시엄이 선정됐다. 이에 따라 기존에 확정된 10개 역에 더해 왕십리역과 인덕원역이 추가로 생길 가능성이 높아졌다.국토교통부는 17일 “GTX-C 노선에 대해 3개 컨소시엄이 각각 제출한 사업 제안서를 평가한 결과 현대건설 컨소시엄이 가장 높은 점수를 받아 조만간 우선협상자로 지정하기로 했다”고 밝혔다. 현대건설 컨소시엄에는 한화·태영·동부·쌍용 건설 등이 참여하고 있다.GTX-C 노선은 경기도 양주시 덕정동과 경기도 수원을 잇는다. 정부는 기본계획에서 당초 총 10개역, 74.8㎞ 노선을 제시했으나 사업 입찰 과정에서 건설부터 운영까지 맡게 될 민간 사업자의 노선 재량권을 일부 늘렸다. 민간 업체 재량으로 기존 정거장 외에도 역을 3개까지 추가할 수 있도록 한 것이다. 이번에 선정된 현대건설 컨소시엄은 경기도 안양시 인덕원역과 서울 성동구 왕십리역을 추가로 제안한 바 있다. 우선협상자로 선정된 뒤 정부와 추가 협상을 해야 하긴 하지만 기존 노선에 해당 두 역이 추가될 가능성이 매우 높아진 것이다.반면 현대건설 컨소시엄과 경쟁했던 다른 컨소시엄이 제안한 의왕시 의왕역, 안산시 상록수역 등은 실현될 가능성이 희박해졌다. 입찰에 참여한 GS건설 컨소시엄은 인덕원역과 왕십리역 외에 의왕역을, 포스코건설 컨소시엄은 이 3개 역 외에 상록수역을 더해 총 4개 역을 제안했다. 이에 따라 의왕역과 상록수역 등을 기대했던 지역 주민들 반발도 예상된다.노선이 서울 강남구 대치동 은마아파트 바로 밑을 지나는지에 대해서도 윤곽이 나왔다. 현대건설 컨소시엄이 대심도 터널을 통해 은마아파트 아래를 지나는 설계안을 제출했기 때문이다. 입찰에서 탈락한 GS건설 컨소시엄은 은마아파트를 비켜가는 설계안을 제출했었다. 이에 따라 은마아파트를 비롯해 인근 주민들 반발도 예상된다.국토부는 이달 안으로 정부 협상단을 구성해 협상에 착수할 계획이다. 국토부 관계자는 “올해 말까지 실시협약 체결을 목표로 후속 절차를 추진하고 내년에는 실제 착공에 들어갈 계획”이라고 말했다.[곽래건 기자 rae@chosun.com] 		▶ 조선일보가 뽑은 뉴스, 확인해보세요		▶ 최고 기자들의 뉴스레터 받아보세요 		▶ 1등 신문 조선일보, 앱으로 편하게 보세요"
1055,“중국 경제번영 놀랍다” 머스크 또 중국에 아부,2021.07.02,"“중국이 이룬 경제적 번영은 정말 놀랍다. 특히 인프라 분야에서 그렇다.”미국 전기차 업체 테슬라의 일론 머스크 최고경영자(CEO)가 또 중국 공산당을 칭송하는 발언을 했다.1일(현지시각) 미국 CNN방송은 ‘머스크 CEO가 시진핑 중국 국가 주석의 공산당 창당 100주년 연설 중 한 대목을 전한 중국 관영 신화통신 트위터 게시물에 “사람들이 직접 중국을 방문해보길 권한다”며 이처럼 댓글을 달았다’고 보도했다. 머스크는 중국판 트위터인 웨이보에도 같은 내용을 써 올렸다.일론 머스크가 댓글을 단 중국 신화통신 트위터										머스크가 댓글을 단 신화통신 게시물은 시진핑 주석의 연설을 인용, 중국이 모두가 편안하고 풍족한 생활을 누리는 사회주의를 실현했으며 사회주의 현대화 강국 건설을 추진한다는 내용이 담겨있다.그의 트윗에 대한 인터넷 상 반응은 엇갈리고 있다. CNN은 “일부는 머스크 발언에 동조했지만, 다른 사람들은 중국의 인권 문제를 지적하면서 ‘머스크가 오랜 중국 공산당원’이라고 비판했다”고 전했다.머스크의 ‘중국 띄우기’는 이번이 처음이 아니다. 앞서 3월 중국중앙방송(CCTV)와의 인터뷰에서도 “중국의 미래는 위대할 것”이라며 “세계 최대 경제대국으로 크게 번영할 것”이라고 말한 바 있다.올들어 중국 정부가 테슬라에 대한 규제를 강화하고 있고, 중국 내 소비자들 사이에서 제품 품질에 대한 불만이 제기되자 머스크가 의도적으로 중국을 칭찬하는 것이란 분석이 나오고 있다. 블룸버그는 “테슬라가 중국에서 가장 많은 수익을 내고 있기 때문”이라고 했고, 사우스차이나모닝포스트(SCMP)는 “머스크가 중국 당국 및 중국 소비자와의 긴장을 완화하기 위한 것”이라고 평가했다. 테슬라의 중국 매출은 2019년 29억8000만 달러(약 3조3800억원)에서 지난해 66억6000만 달러(약 7조5600억원)로 1년 만에 123% 성장했다.테슬라는 곧 2분기 전세계 판매량을 발표할 예정이다. 미국 증권사들은 ‘반도체 부족, 중국 당국의 견제 등에도 불구하고 역대 최대 수준인 20만대 규모에 달할 것’으로 추정했다."
1056,"“軍공항 이전 부지 개발, 20조원 이익 창출 경기남부 통합 국제공항 조성 가능해”",2021.06.29,"수원 특례시염태영 수원시장										염태영 수원시장은 특례시란 개념을 도입하자고 처음 설파한 정치인이다.3선인 그는 초선 시절인 10여년 전 “100만 도시가 받는 역차별을 타파해야 한다”고 주장해왔다. 지난 2018년 지방선거에 출마한 다른 100만 도시 후보자들에게 특례시 도입을 공동 공약으로 하자고 제안하기도 했다. 더불어민주당 최고위원으로 활동하던 시절 21대 국회에 특례시 도입을 강하게 주장했고 마침내 관련 법안이 통과됐다. 염 시장은 본지 인터뷰에서 “특례시는 획일적 행정체계를 벗어난 제도”라며 “무지갯빛 처럼 지역별 특색이 반영되는 다양한 행정이 대한민국에 펼쳐질 것이다”고 말했다.-군공항 이전 사업이 가장 큰 지역 현안이다.“정부가 군공항 이전지를 화성으로 선정했다. 경기도가 이를 풀어나가야 하지만 양쪽 지역의 눈치를 보다 보니 사업이 진척되지 않고 있다. 특례시가 될 경우 수원이 경기도 대신 직접 국방부 등과 협의 테이블에 나설 수 있게 된다. 군공항 이전 이후 남은 부지를 개발할 경우 2014년 기준 7조원의 이익이 날 것으로 예상했다. 하지만 현재 시세로 약 20조원의 이익이 창출될 것으로 보인다. 해당 이익금으로 군공항 대상지를 개발하고 인근 주민들에게 여러 편의 시설을 지어줄 수 있다. 특히 이익금으로 경기남부 통합 국제공항 조성이 가능하다. 경기남부와 충청권에 형성된 ‘반도체 벨트’에 엄청난 산업 경쟁력을 가져다줄 것이다.”-특례시가 삼성전자에 도움이 되는가“삼성전자의 시작은 수원이다. 그래서 수원은 기업특화도시를 꿈꾼다. 하지만 공장총량제 규제에 묶여 삼성전자를 뒷받침할 만한 정책을 못 폈다. 알앤디 단지 조성이나 그린벨트 해제 등을 통한 추가적인 기업 유치가 절실하다. 특례시가 규제 난관을 해결하는데 직접적인 도움을 줄 것이다. 기업이 일하기 좋은 환경을 만들어야 그 여파가 지역에 구석구석 미친다.”수원 화성의 야경. /수원시 제공 세계문화유산 화성·4대 프로스포츠 구단 연고지…문화도시로 비상, 5년간 200억 지원 기대경기도 수원시는 세계문화유산인 화성, 4대 프로스포츠 구단의 연고지 등을 통해 문화도시로 비상하려 한다. 특례시가 될 경우 국가가 주도하는 문화정책에 적극적으로 참여하는 등 협상력이 높아질 것으로 보인다. 현재 문화체육관광부는 수원을 문화도시로 지정하고자 검토중이다. 지난해 말 후보 대상지로 선정했다. 문화도시가 될 경우 2022년부터 2026년까지 5년 동안 최대 200억원의 사업비를 지원받을 수 있다.수원이 가진 핵심 문화 콘텐츠는 화성이다. 화성은 조선시대 정조가 1796년 신도시 개념으로 만들었다. 화성을 중심으로 다양한 볼거리가 많다. 우선 화성행궁은 임금의 행차 시 거처하던 임시 궁궐이다. 모두 576칸이나 되는 국내 최대의 규모다. 정조는 아버지 사도세자가 무덤인 현륭원을 옮긴 이후 1800년(정조 24년) 1월까지 12년간 13차례에 걸쳐 수원행차를 거행했고 화성행궁에 머물렀다.조선시대 때부터 경기도 대표 상권인 남문시장 등 일대도 특색있는 거리로 유명하다. 영화 ‘극한직업’에도 소개됐던 통닭 거리의 경우 관광객들에게 인기있는 코스다. 이 밖에 수원시는 ‘매산동 도시재생뉴딜사업’을 진행하고 있다. 오래된 구도심을 단장하는 재생사업이다. 행궁동 일대는 ‘행리단길’이라 불리며 외부 관광객이 많이 찾는 동네가 됐다.수원 야구단 KT워즈 응원 모습.										한편 프로농구 구단인 KT 소닉붐이 연고지를 수원으로 확정하기도 했다. 기초단체 중 유일하게 축구·야구·배구·농구 등 4대 프로스포츠의 구단을 가진 도시가 됐다. 축구에는 수원삼성블루윙즈·수원 FC, 배구에는 현대건설 힐스테이트(여성부), 한국전력 빅스톰(남성부), 야구에는 KT위즈 등이 각각 연고를 수원에 뒀다. 사계절 내내 스포츠를 수원에서 즐길 수 있다는 탄탄한 강점을 갖게 됐다. 염태영 수원시장은 “앞으로의 수원은 도시 개발보다 내실있는 재생사업이 필요하다”며 “특례시가 문화도시로 도약하는 날개가 될 것이다”고 말했다."
1057,[기업 브리핑] 다음달부터 비닐백 대신 종이봉투 제공 외,2021.05.26,"다음달부터 비닐백 대신 종이봉투 제공현대백화점면세점은 다음 달부터 면세품 인도 때 비닐백 대신 종이봉투를 사용한다고 25일 밝혔다.원래 면세품은 보세 물류 창고에서 비닐백에 포장한 뒤 공항 인도장으로 보내고 그 상태로 고객에게 전달한다. 현대백화점면세점은 공항 인도장으로 면세품을 보낼 때 개인별 비닐백 포장을 하지 않고 재사용 가능한 운반 가방을 사용한다. 이후 인도장에서는 면세품을 종이봉투에 포장한다. 하반기 내로 포장 완충재로 쓰는 에어캡도 생분해 가능한 친환경 소재로 대체할 예정이다.층간소음 저감 기술 개발현대건설은 층간 소음을 획기적으로 줄이는 고성능 바닥구조 ‘H사일런트 홈시스템Ⅰ’을 개발, 최근 특허 등록을 마치고 하반기부터 아파트 건설 현장에서 시범 적용할 계획이라고 25일 밝혔다. 현대건설은 작년 5월부터 층간소음 전문 연구 조직을 만들어 고성능 완충재를 개발했다. 		▶ 조선일보가 뽑은 뉴스, 확인해보세요		▶ 최고 기자들의 뉴스레터 받아보세요 		▶ 1등 신문 조선일보, 앱으로 편하게 보세요"
1058,창립 50년 현대백화점 “2030년까지 매출 40조 달성”,2021.06.15,"정지선 현대백화점그룹 회장은 14일 백화점 창립 50주년을 맞아 발표한 기념사에서 “반세기 동안 축적된 힘과 지혜를 바탕으로 100년 그 이상의 기업으로 도약하기 위해 새 역사를 써나가야 한다”며 “이를 위해 먼저 ‘비전 2030’을 구체적인 전략으로 만들어 실천해야 한다”고 말했다. 비전 2030은 올해 초 현대백화점그룹이 발표한 미래 청사진으로, 2030년까지 매출 40조원을 달성한다는 것이 핵심이다.현대백화점그룹은 이를 위해 현재 주축 사업인 유통, 패션, 리빙·인테리어에 뷰티·헬스케어·바이오·친환경 같은 미래 신수종(新樹種) 사업을 더해 매출을 2배로 끌어올리겠다는 전략이다. 그룹 관계자는 “트렌드와 소비 패턴 변화에 맞춰 미래 수요가 확대되고 있는 사업 중 그룹의 성장 전략과 부합하는 분야에 대한 투자와 인수·합병(M&A)에 속도를 낸다는 계획”이라고 밝혔다. M&A와 신규 사업 진출은 지금의 현대백화점을 만든 핵심 DNA였다. 1985년 현대백화점 압구정본점 개점을 통한 유통업 진출, 유통 업계 최초 TV 홈쇼핑 사업권 획득(2001년), 여성복 기업 한섬과 가구 업체 리바트 인수(2012년) 등 공격적인 투자와 M&A를 단행했다.현대백화점그룹은 기존 사업 구조도 중·장기적으로 변모시킬 계획이다. 유통 부문은 백화점(아웃렛)·홈쇼핑·면세점을 주축으로 상품을 차별화하고 온·오프라인 경쟁력을 키우는 등 사업 경쟁력 강화에 나선다. 패션 부문은 계열사인 한섬의 프리미엄 이미지를 앞세워 새로운 패션 브랜드를 론칭한다. 고기능성 화장품 등 뷰티 분야나 디자인 소품 분야 등으로의 진출도 계획하고 있다.현대백화점그룹은 최근 이사회 산하에 ‘ESG(환경·사회·지배구조) 경영위원회’를 설치하고, 대표이사 직속 ESG 전담 조직(ESG 추진 협의체)도 신설하는 등 관련 활동을 강화하고 있다.1971년 현대건설의 국내외 공사 현장에 식품과 의복 등 잡화류를 공급하던 금강개발산업에서 출발한 현대백화점그룹은 작년 자산 18조3000억원으로 재계 순위 21위를 기록했다. 창립 첫해 8400만원이던 매출도 작년 20조원으로 성장했다.[조성호 기자 summer@chosun.com] 		▶ 조선일보가 뽑은 뉴스, 확인해보세요		▶ 최고 기자들의 뉴스레터 받아보세요 		▶ 1등 신문 조선일보, 앱으로 편하게 보세요"
